SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),Year,Month,Day,Hour,풍향(16방위)_20.0,풍향(16방위)_50.0,풍향(16방위)_70.0,풍향(16방위)_90.0,풍향(16방위)_110.0,풍향(16방위)_140.0,풍향(16방위)_160.0,풍향(16방위)_180.0,풍향(16방위)_200.0,풍향(16방위)_230.0,풍향(16방위)_250.0,풍향(16방위)_270.0,풍향(16방위)_280.86302185283785,풍향(16방위)_280.9498875129443,풍향(16방위)_290.0,풍향(16방위)_320.0,풍향(16방위)_340.0,풍향(16방위)_360.0,중하층운량(10분위)_1.0,중하층운량(10분위)_2.0,중하층운량(10분위)_3.0,중하층운량(10분위)_4.0,중하층운량(10분위)_5.0,중하층운량(10분위)_6.0,중하층운량(10분위)_7.0,중하층운량(10분위)_8.0,중하층운량(10분위)_9.0,중하층운량(10분위)_10.0,전운량(10분위)_1.0,전운량(10분위)_2.0,전운량(10분위)_2.753080801596446,전운량(10분위)_3.0,전운량(10분위)_4.0,전운량(10분위)_5.0,전운량(10분위)_6.0,전운량(10분위)_6.024005423589677,전운량(10분위)_7.0,전운량(10분위)_8.0,전운량(10분위)_9.0,전운량(10분위)_10.0
0.004,0.8,0.022,0.034,114.0,61.0,6.7,1.4961394279607703,4.1,79.0,7.7,3.3,1003.8,1014.3,0.0,0.19,0.0,0.0,5.0,553.0,1.7,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.7,0.023,0.029,116.0,62.0,5.3,1.455996282381875,3.7,81.0,7.2,2.2,1005.1,1015.7,0.0,0.02,0.0,0.0,4.0,645.0,1.2,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.7,0.014,0.03,110.0,54.0,4.0,1.3153731740617332,3.7,81.0,6.6,1.0,1005.6,1016.2,0.20118316631315114,0.06398360968827177,0.0,0.0,5.0,802.0,0.0,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.7,0.007,0.037,99.0,47.0,3.1,1.267611391700484,4.9,81.0,6.2,0.1,1006.1,1016.8,0.12766267875590298,-0.054485316869254063,0.0,0.0,43.0,970.0,-0.3,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004,0.6,0.017,0.026,87.0,41.0,1.5,1.079052435421545,4.1,76.0,5.2,-2.2,1007.1,1017.8,0.1598808386150088,0.13457183621773794,0.0,0.0,10.0,1356.0,-0.1,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.6,0.018,0.024,65.0,34.0,0.8,0.8381448771083342,3.3,78.0,5.0,-2.6,1008.0,1018.8,0.2214776879782887,-0.015342295145579499,0.0,0.0,46.0,1246.0,-0.1,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.7,0.021,0.019,66.0,34.0,0.2,1.0462134559606966,3.3,75.0,4.6,-3.7,1008.2,1019.0,0.18209149714553963,0.11771896133399906,0.0,0.0,6.0,1179.0,-0.2,0.4,-0.3,-0.5,-0.2,2021.0,1.0,15.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004,0.7,0.024,0.014,68.0,41.0,-0.7,0.7926794093641547,2.8,74.0,4.3,-4.7,1008.9,1019.7,0.3682045107325722,0.7879838209622463,0.0,0.0,8.212819616068927,1087.0,-0.4,0.4,-0.3,-0.5,-0.2,2021.0,1.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.004,0.7,0.021,0.017,76.0,49.0,-1.7,0.0,2.6,74.0,4.0,-5.7,1009.3,1020.2,0.3300854475255628,0.7811151627097885,0.0,0.0,9.0,972.0,-0.6,0.4,-0.3,-0.5,-0.2,2021.0,1.0,16.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003,0.7,0.023,0.015,78.0,49.0,-2.4,0.0,3.0,75.0,3.8,-6.2,1010.1,1021.0,0.6986889294411691,0.968517880405166,0.0,0.0,6.7919936369774945,979.0,-1.1,0.4,-0.3,-0.5,-0.2,2021.0,1.0,16.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.7,0.026,0.011,80.0,52.0,-3.1,0.0,2.9,76.0,3.7,-6.7,1010.6,1021.6,0.6802431743030768,0.9111999461737312,0.0,0.0,6.321487555209032,948.0,-1.6,0.4,-0.3,-0.5,-0.2,2021.0,1.0,16.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.025,0.01,77.0,52.0,-4.0,0.0,2.7,76.0,3.5,-7.6,1011.1,1022.1,0.6578592200073823,0.8370309945495009,0.0,0.0,6.362047201009418,914.0,-2.2,0.4,-0.3,-0.5,-0.2,2021.0,1.0,16.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.021,0.012,78.0,54.0,-4.7,0.0,3.0,77.0,3.3,-8.1,1011.9,1023.0,0.6459724391686406,0.8200942235206057,0.0,0.0,5.273906388967461,892.0,-2.8,0.4,-0.3,-0.5,-0.1,2021.0,1.0,16.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.02,0.013,73.0,53.0,-5.4,0.0,3.2,78.0,3.2,-8.6,1012.6,1023.7,0.2541844410041181,0.5169975479278506,0.0,0.0,10.0,875.0,-3.4,0.4,-0.3,-0.5,-0.1,2021.0,1.0,16.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004,0.7,0.018,0.014,72.0,54.0,-6.0,0.0,2.2,72.0,2.8,-10.2,1013.4,1024.5,0.42505954700990056,0.567991842049473,0.0,0.0,10.0,1058.0,-4.0,0.4,-0.3,-0.5,-0.1,2021.0,1.0,16.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.002,0.6,0.016,0.017,65.0,51.0,-6.6,0.0,3.4,69.0,2.6,-11.3,1013.9,1025.0,0.0,0.01,0.0,0.0,7.210867091094187,1239.0,-4.6,0.3,-0.3,-0.5,-0.1,2021.0,1.0,16.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.016,0.019,66.0,49.0,-6.5,0.0,3.1,69.0,2.6,-11.2,1014.5,1025.7,0.7,0.27,0.0,0.0,12.613174818766637,1312.0,-3.9,0.1,-0.3,-0.5,-0.1,2021.0,1.0,16.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.6,0.018,0.018,61.0,47.0,-5.8,0.0,3.5,65.0,2.6,-11.3,1015.3,1026.4,1.0,0.79,0.0,0.0,13.728249999582076,1386.0,-1.8,0.0,-0.4,-0.5,-0.1,2021.0,1.0,16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.7,0.018,0.02,66.0,50.0,-4.9,0.0,3.5,63.0,2.7,-10.8,1015.8,1026.9,1.0,1.4,0.0,0.0,11.234658256660268,1329.0,-0.1,-0.1,-0.5,-0.5,-0.1,2021.0,1.0,16.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.6,0.024,0.017,64.0,49.0,-3.6,0.0,2.7,55.0,2.6,-11.3,1015.3,1026.3,1.0,1.82,0.0,0.0,12.783626964176264,1849.0,1.9,-0.1,-0.5,-0.5,-0.1,2021.0,1.0,16.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.5,0.029,0.016,61.0,43.0,-2.3,0.0,3.1,48.0,2.5,-11.8,1014.5,1025.5,1.0,2.06,0.0,0.0,13.088216907395335,2000.0,4.7,0.0,-0.5,-0.5,-0.1,2021.0,1.0,16.0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.034,0.012,50.0,34.0,-1.8,0.0,3.1,43.0,2.3,-12.7,1014.4,1025.4,1.0,2.04,0.0,0.0,10.0,2000.0,4.7,0.0,-0.5,-0.5,-0.1,2021.0,1.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004,0.5,0.033,0.015,44.0,32.0,-1.7,0.0,3.7,48.0,2.6,-11.2,1014.5,1025.5,1.0,1.65,0.0,0.0,15.035644189764625,2000.0,3.3,0.1,-0.5,-0.5,-0.1,2021.0,1.0,16.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.035,0.012,47.0,34.0,-2.9,0.0,4.5,39.0,1.9,-14.9,1014.8,1025.8,1.0,1.22,0.0,0.0,10.0,2000.0,-0.1,0.1,-0.5,-0.5,-0.1,2021.0,1.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004,0.5,0.034,0.013,36.0,25.0,-3.3,0.0,4.1,47.0,2.3,-13.0,1015.3,1026.3,1.0,0.53,0.0,0.0,21.170576149440976,2000.0,-0.5,0.1,-0.5,-0.5,-0.1,2021.0,1.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.031,0.015,40.0,30.0,-4.1,0.0,3.6,53.0,2.4,-12.2,1015.8,1026.9,0.2,0.07,0.0,0.0,15.858302723604183,2000.0,-1.2,0.0,-0.6,-0.5,-0.1,2021.0,1.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.027,0.017,35.0,24.0,-4.7,0.0,4.9,55.0,2.4,-12.3,1015.8,1026.9,0.6853406677695739,0.6356915525229638,0.0,0.0,14.66894718303898,2000.0,-2.3,-0.2,-0.6,-0.5,-0.1,2021.0,1.0,16.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.028,0.013,31.0,17.0,-5.6,0.0,4.0,43.0,1.7,-16.2,1016.7,1027.8,0.6925715547758857,0.5438893605481283,0.0,0.0,19.20751345020504,2000.0,-3.5,-0.3,-0.7,-0.5,-0.1,2021.0,1.0,16.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.032,0.01,23.0,15.0,-6.4,0.0,2.9,45.0,1.7,-16.4,1017.1,1028.3,0.6484724809018081,0.3433162479702858,0.0,0.0,20.57900245654956,2000.0,-4.4,-0.5,-0.8,-0.5,-0.1,2021.0,1.0,16.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.032,0.009,19.0,11.0,-7.4,0.0,2.4,41.0,1.4,-18.4,1017.4,1028.6,0.4939887680751367,0.05857360547353352,0.0,0.0,23.379374063301256,2000.0,-5.5,-0.8,-0.9,-0.5,-0.1,2021.0,1.0,16.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.031,0.01,16.0,10.0,-8.2,0.0,3.5,44.0,1.5,-18.3,1017.5,1028.8,0.40239178518852636,-0.048844053298800816,0.0,0.0,21.784249237341882,2000.0,-6.3,-1.0,-1.1,-0.5,-0.1,2021.0,1.0,16.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.4,0.03,0.01,17.0,10.0,-8.7,0.0,3.1,50.0,1.6,-17.2,1018.0,1029.3,0.7319336938386352,0.646335649750192,0.0,0.0,20.179403069494683,2000.0,-6.9,-1.3,-1.3,-0.6,-0.1,2021.0,1.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.029,0.01,17.0,14.0,-9.3,0.0,2.0,50.0,1.5,-17.8,1018.7,1030.0,0.6576634741824092,0.46048270508857314,0.0,0.0,22.238653733008377,2000.0,-7.5,-1.5,-1.5,-0.6,-0.1,2021.0,1.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.029,0.009,18.0,13.0,-9.4,0.0,3.1,52.0,1.6,-17.4,1019.1,1030.4,0.7089487956720975,0.4513205257390993,0.0,0.0,21.069481457098036,2000.0,-8.0,-1.8,-1.7,-0.7,-0.1,2021.0,1.0,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.027,0.01,18.0,12.0,-9.5,0.0,2.8,58.0,1.7,-16.2,1019.4,1030.7,0.674255408696129,0.29082923744967815,0.0,0.0,20.769743572288334,2000.0,-8.2,-2.0,-1.8,-0.7,-0.1,2021.0,1.0,17.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.028,0.01,19.0,15.0,-9.8,0.0,2.1,59.0,1.7,-16.3,1018.9,1030.3,0.6562659621006715,0.23358100760912492,0.0,0.0,20.7434548132927,2000.0,-8.5,-2.2,-2.0,-0.8,-0.1,2021.0,1.0,17.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.5,0.025,0.012,20.0,16.0,-9.8,0.0,2.4,58.0,1.7,-16.5,1019.1,1030.5,0.6630922827240822,0.22492093947867176,0.0,0.0,20.788918936470154,2000.0,-8.8,-2.4,-2.2,-0.9,-0.1,2021.0,1.0,17.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.025,0.012,21.0,15.0,-10.3,0.0,1.6,60.0,1.7,-16.5,1019.0,1030.4,0.6352970633354795,0.14646130033302285,0.0,0.0,20.83087507913625,2000.0,-9.1,-2.6,-2.4,-1.0,-0.1,2021.0,1.0,17.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.027,0.011,21.0,17.0,-10.5,0.0,1.4,61.0,1.7,-16.5,1019.4,1030.8,0.6219180791144447,0.05224621208879654,0.0,0.0,21.28625135334856,2000.0,-9.5,-2.9,-2.6,-1.1,-0.1,2021.0,1.0,17.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.024,0.013,21.0,16.0,-10.8,0.0,1.2,60.0,1.6,-17.0,1019.5,1030.9,0.0,0.0,0.0,0.0,16.039186935571806,2000.0,-9.6,-3.1,-2.8,-1.3,-0.1,2021.0,1.0,17.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.023,0.015,21.0,14.0,-9.9,0.0,2.2,59.0,1.7,-16.4,1019.8,1031.2,0.9,0.36,0.0,0.0,21.331813465938794,2000.0,-8.4,-3.3,-3.0,-1.4,-0.1,2021.0,1.0,17.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.5,0.028,0.012,19.0,13.0,-8.1,0.0,1.9,50.0,1.7,-16.7,1019.7,1031.0,1.0,0.99,0.0,0.0,20.87351471564544,2000.0,-4.6,-3.0,-3.0,-1.5,-0.1,2021.0,1.0,17.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.033,0.007,22.0,16.0,-6.1,0.0,2.5,43.0,1.7,-16.6,1019.4,1030.6,1.0,1.6,0.0,0.0,18.045032819404113,2000.0,-0.4,-2.6,-2.8,-1.6,-0.1,2021.0,1.0,17.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.032,0.01,17.0,11.0,-4.4,0.0,2.3,35.0,1.6,-17.5,1018.0,1029.1,1.0,1.97,0.0,0.0,16.370747321046665,2000.0,1.9,-2.1,-2.6,-1.7,-0.1,2021.0,1.0,17.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.033,0.01,16.0,11.0,-3.1,0.0,1.7,32.0,1.6,-17.5,1016.5,1027.5,1.0,2.07,0.0,0.0,12.0,2000.0,4.9,-1.7,-2.3,-1.6,-0.2,2021.0,1.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.4,0.032,0.013,21.0,13.0,-2.2,0.0,1.8,36.0,1.9,-15.2,1015.4,1026.4,0.5,1.64,0.0,0.0,12.0,2000.0,2.2,-1.2,-2.0,-1.5,-0.2,2021.0,1.0,17.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.004,0.4,0.029,0.015,24.0,16.0,-1.6,0.0,3.6,40.0,2.2,-13.4,1014.7,1025.6,0.5,0.99,0.0,0.0,13.0,2000.0,3.0,-0.9,-1.7,-1.4,-0.2,2021.0,1.0,17.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.4,0.027,0.019,22.0,14.0,-1.8,-0.24173350132787164,3.1,44.0,2.4,-12.4,1014.6,1025.6,0.5,0.74,0.0,0.0,12.0,2000.0,0.1,-0.6,-1.5,-1.3,-0.2,2021.0,1.0,17.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.004,0.5,0.028,0.018,23.0,14.0,-2.2,-0.11292975925334758,3.2,53.0,2.8,-10.5,1014.4,1025.4,0.6,0.42,0.0,0.0,9.0,2000.0,-0.4,-0.5,-1.3,-1.2,-0.2,2021.0,1.0,17.0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.029,0.017,21.0,12.0,-2.6,0.0,3.2,58.0,2.9,-9.7,1014.0,1025.0,0.0,0.05,0.0,0.0,9.0,2000.0,-1.1,-0.6,-1.2,-1.1,-0.2,2021.0,1.0,17.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.027,0.018,19.0,11.0,-2.8,0.16225086888152873,1.9,61.0,3.0,-9.2,1013.9,1024.9,0.573117598226724,0.6046433339806967,0.0,0.0,9.0,2000.0,-1.8,-0.7,-1.3,-1.1,-0.2,2021.0,1.0,17.0,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004,0.4,0.024,0.022,18.0,10.0,-2.8,0.5896881058397412,3.1,67.0,3.3,-8.0,1013.7,1024.7,0.11570615942650786,0.22440981618911593,0.0,0.0,7.0,2000.0,-2.1,-0.8,-1.3,-1.0,-0.2,2021.0,1.0,17.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.5,0.019,0.024,20.0,13.0,-2.8,0.0,1.8,74.0,3.7,-6.7,1013.5,1024.5,0.07189165192624092,0.09460135356449229,0.1,0.1,5.0,779.0,-1.9,-0.8,-1.3,-1.0,-0.1,2021.0,1.0,17.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.003,0.4,0.018,0.024,23.0,15.0,-3.0,0.7482570078818753,1.4,84.0,4.1,-5.3,1013.2,1024.2,0.019577774318864094,-0.05676849090189506,0.1,0.0,4.0,1988.0,-2.2,-0.8,-1.3,-1.0,-0.1,2021.0,1.0,17.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002,0.5,0.011,0.03,21.0,15.0,-3.0,0.8055092181862165,2.1,86.0,4.2,-5.0,1012.9,1023.9,0.01647481794088801,-0.11429920110555969,0.1,0.0,4.0,2000.0,-2.7,-0.8,-1.3,-1.0,-0.1,2021.0,1.0,17.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.002,0.5,0.012,0.03,22.0,14.0,-3.0,0.0,2.0,84.0,4.1,-5.3,1012.5,1023.5,0.4598418477599564,0.5772302364073667,0.1,0.0,8.202183269215183,2000.0,-3.7,-0.9,-1.3,-1.0,-0.1,2021.0,1.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003,0.4,0.022,0.02,20.0,12.0,-3.6,0.0,1.5,81.0,3.8,-6.3,1012.0,1023.0,0.5929769759303882,0.5675857850960071,0.1,0.0,18.0,2000.0,-4.2,-1.0,-1.4,-1.0,-0.1,2021.0,1.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003,0.4,0.018,0.023,19.0,10.0,-3.3,0.6512372231613881,1.8,79.0,3.8,-6.4,1011.5,1022.5,0.09460944581942332,0.3192182267583874,0.1,0.0,13.0,2000.0,-3.5,-1.2,-1.5,-1.0,-0.1,2021.0,1.0,18.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003,0.5,0.019,0.022,20.0,12.0,-3.4,0.0,0.5,76.0,3.6,-7.0,1010.9,1021.9,0.375298084353326,0.3496119497288319,0.1,0.0,16.0,2000.0,-4.0,-1.2,-1.5,-1.0,-0.1,2021.0,1.0,18.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.003,0.5,0.018,0.023,24.0,11.0,-3.2,0.4366825465299371,1.4,78.0,3.8,-6.4,1010.1,1021.1,0.28041585607222164,0.3014119154591768,0.1,0.0,7.0,2000.0,-4.1,-1.2,-1.5,-1.0,-0.1,2021.0,1.0,18.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.003,0.4,0.021,0.019,26.0,12.0,-3.5,0.2866458128278282,1.4,81.0,3.8,-6.2,1009.4,1020.4,0.25163475698695503,0.19404081922017014,0.1,0.0,15.0,2000.0,-4.0,-1.3,-1.6,-1.0,-0.1,2021.0,1.0,18.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
